id;course_id;user_id;sale_value_brl;created_at
11701;19;2321;167.4;2017-11-16
11702;13;5126;190.8;2019-10-03
11703;9;6592;153.0;2019-09-19
11704;8;2593;276.0;2018-08-28
11705;4;7490;132.0;2019-10-11
11706;1;2408;192.0;2019-02-11
11707;18;9291;204.0;2019-05-25
11708;19;4958;198.0;2018-12-27
11709;1;2634;294.0;2018-12-11
11710;20;823;210.0;2017-06-09
11711;9;1442;126.3;2019-05-31
11712;4;4584;194.0;2018-12-12
11713;1;6548;270.0;2019-08-16
11714;17;7928;147.0;2019-12-28
11715;16;7130;225.6;2019-08-02
11716;12;2978;297.0;2018-08-09
11717;4;1932;101.0;2017-12-04
11718;4;2125;98.0;2018-04-04
11719;19;2377;206.0;2018-02-18
11720;14;128;279.0;2017-01-10
11721;20;4105;270.0;2018-02-06
11722;14;8486;139.5;2017-02-22
11723;5;2194;130.0;2018-08-04
11724;15;1027;186.0;2019-01-05
11725;9;1339;139.5;2017-03-28
11726;19;3614;225.6;2018-09-12
11727;1;6131;180.0;2019-07-21
11728;3;3295;158.1;2018-05-14
11729;8;7777;270.0;2019-11-25
11730;7;2841;121.5;2017-06-26
11731;17;5391;279.0;2019-08-18
11732;6;2836;220.5;2019-05-02
11733;16;6961;190.8;2019-08-12
11734;10;3986;140.4;2018-12-21
11735;6;3134;399.5;2018-01-17
11736;9;8827;126.3;2019-11-22
11737;19;6688;198.0;2019-11-21
11738;17;1990;147.0;2018-06-19
11739;7;9690;138.0;2019-08-04
11740;16;7615;223.2;2019-11-24
11741;13;5748;229.5;2019-12-15
11742;2;7837;254.4;2019-12-10
11743;6;6167;390.0;2019-06-02
11744;6;7538;275.0;2019-12-12
11745;12;9281;436.5;2018-11-09
11746;14;3341;141.0;2018-04-14
11747;8;3060;467.5;2017-08-02
11748;12;3091;324.0;2018-01-20
11749;4;2283;160.5;2018-04-23
11750;12;630;327.6;2018-09-03
11751;6;5443;245.0;2019-03-13
11752;20;7426;196.0;2019-12-17
11753;13;130;198.0;2018-06-08
11754;2;1445;220.8;2018-11-10
11755;15;2569;165.6;2018-04-22
11756;16;6701;212.0;2019-05-13
11757;11;874;282.0;2019-03-24
11758;4;6727;127.2;2019-12-21
11759;6;7721;345.0;2019-12-02
11760;9;8508;116.3;2019-08-11
11761;18;6600;297.0;2019-08-10
11762;20;1416;323.0;2016-12-22
11763;4;3600;126.0;2019-06-15
11764;3;9215;120.0;2019-05-18
11765;4;79;111.6;2016-12-31
11766;20;2845;206.0;2019-09-13
11767;5;9710;157.6;2019-11-19
11768;20;1927;218.4;2017-12-31
11769;11;8640;570.0;2018-09-15
11770;8;3664;460.0;2018-05-15
11771;9;627;237.5;2018-09-27
11772;14;7543;121.5;2019-12-25
11773;11;9243;370.8;2019-08-14
11774;18;1871;261.6;2017-04-21
11775;10;8481;159.1;2018-01-23
11776;6;6272;433.5;2019-03-21
11777;19;7564;288.0;2019-11-21
11778;3;1096;108.0;2016-08-09
11779;5;8506;114.7;2019-11-28
11780;4;5979;182.0;2019-12-21
11781;4;9091;97.0;2018-07-13
11782;3;4312;93.0;2018-09-15
11783;8;3985;250.0;2019-07-01
11784;5;6680;257.4;2019-07-28
11785;8;2121;356.3;2017-10-10
11786;10;2391;162.2;2017-05-25
11787;9;5699;116.3;2019-03-12
11788;14;7650;122.9;2019-12-25
11789;7;978;141.0;2017-08-24
11790;17;7479;260.1;2019-11-23
11791;17;1475;174.6;2019-04-28
11792;17;4696;194.4;2018-10-11
11793;7;2674;133.7;2018-05-13
11794;9;7506;185.6;2019-12-24
11795;4;3418;141.0;2017-12-10
11796;16;408;276.0;2019-07-27
11797;9;1847;151.5;2019-09-29
11798;1;4466;261.6;2018-09-07
11799;18;3972;300.0;2019-09-26
11800;18;9401;244.8;2019-02-17
11801;15;6815;256.8;2019-07-03
11802;18;4021;212.0;2019-09-20
11803;17;7099;160.5;2019-10-15
11804;20;3955;202.0;2019-05-27
11805;11;4422;273.0;2019-02-19
11806;5;8117;168.5;2017-10-03
11807;5;7476;117.0;2019-10-17
11808;3;2824;116.4;2018-11-25
11809;14;2238;167.4;2017-03-10
11810;6;5490;209.3;2018-12-19
11811;12;9118;324.0;2019-11-11
11812;9;7421;121.5;2019-12-28
11813;5;4872;143.0;2019-05-12
11814;3;7175;136.5;2019-11-14
11815;2;4138;223.2;2018-08-02
11816;12;5147;324.0;2018-11-03
11817;15;5184;184.0;2019-02-08
11818;7;5386;153.0;2019-01-10
11819;8;4380;408.0;2019-07-21
11820;18;9183;279.0;2018-09-01
11821;2;2240;186.0;2019-02-28
11822;18;4574;192.0;2018-12-21
11823;2;1066;167.4;2017-01-11
11824;19;7696;216.0;2019-12-30
11825;2;5276;276.0;2019-05-24
11826;17;2816;194.4;2019-02-04
11827;13;2396;185.4;2019-12-15
11828;15;3174;297.0;2019-03-29
11829;14;6990;157.5;2019-09-19
11830;18;226;202.0;2019-07-10
11831;6;4971;405.0;2018-07-03
11832;18;4243;194.4;2018-10-15
11833;12;74;495.0;2018-04-30
11834;14;8613;167.4;2018-07-27
11835;13;2623;172.8;2018-06-18
11836;14;8405;136.5;2017-05-25
11837;15;8049;192.0;2018-10-28
11838;19;3197;294.0;2018-08-24
11839;19;5343;237.6;2019-02-02
11840;18;3618;220.0;2018-07-07
11841;1;5169;306.0;2019-12-22
11842;15;2938;309.0;2018-02-25
11843;1;1819;324.0;2019-03-14
11844;13;1070;196.2;2017-10-08
11845;18;512;244.8;2017-06-28
11846;20;655;324.0;2018-03-09
11847;14;1363;139.5;2018-09-13
11848;5;9139;140.4;2018-10-28
11849;1;8120;174.6;2018-06-16
11850;13;8050;147.0;2017-03-24
11851;13;4917;262.7;2019-07-05
11852;15;804;291.0;2018-02-06
11853;20;8543;228.0;2018-02-18
11854;2;3475;261.6;2017-11-26
11855;9;232;112.5;2018-04-25
11856;9;2870;206.3;2017-08-18
11857;2;7088;190.0;2019-10-28
11858;8;2334;412.5;2017-10-24
11859;7;3364;187.2;2017-12-30
11860;11;5544;432.0;2019-05-13
11861;15;533;200.0;2018-12-02
11862;9;872;120.0;2019-11-11
11863;20;7127;252.0;2019-08-01
11864;3;5220;114.0;2018-12-25
11865;14;7410;180.0;2019-12-04
11866;3;4267;97.0;2018-12-05
11867;20;7360;190.0;2019-12-14
11868;16;1624;321.0;2019-04-18
11869;3;6136;132.0;2019-07-06
11870;2;8972;162.0;2017-12-06
11871;5;9458;156.0;2019-11-16
11872;8;2869;341.3;2019-04-11
11873;6;2115;225.0;2019-01-12
11874;5;7417;122.2;2019-09-28
11875;6;946;232.5;2019-11-24
11876;11;8429;418.5;2017-05-26
11877;12;7184;660.0;2019-10-18
11878;11;627;564.0;2019-12-07
11879;5;649;146.6;2018-03-10
11880;1;565;214.0;2018-08-02
11881;18;4423;300.0;2019-11-22
11882;16;125;300.0;2017-11-15
11883;12;1393;561.0;2019-08-16
11884;18;9316;218.0;2019-09-19
11885;1;7109;196.0;2019-09-01
11886;5;6529;135.2;2019-11-20
11887;4;1123;107.0;2018-03-08
11888;5;4765;206.7;2019-06-16
11889;1;3266;196.0;2019-11-01
11890;14;6011;121.5;2019-05-20
11891;12;6825;276.0;2019-10-30
11892;17;3105;243.0;2017-10-12
11893;2;5911;432.0;2019-01-27
11894;9;9769;198.8;2019-11-13
11895;3;6675;157.5;2019-06-09
11896;6;9646;257.5;2019-07-27
11897;7;5173;211.5;2019-09-20
11898;6;3910;255.0;2018-06-07
11899;15;8527;176.4;2018-10-21
11900;14;2875;135.0;2017-07-23
11901;16;255;194.0;2019-04-14
11902;1;8908;212.0;2019-03-23
11903;12;6952;327.6;2019-10-12
11904;20;8493;178.2;2019-12-12
11905;7;8086;236.3;2017-06-26
11906;4;8403;94.0;2019-10-25
11907;2;6892;184.0;2019-12-25
11908;9;1312;136.3;2017-09-30
11909;17;760;145.5;2016-06-17
11910;10;6879;170.0;2019-12-23
11911;10;9222;119.6;2018-08-14
11912;1;5967;202.0;2019-05-30
11913;9;5725;172.5;2019-01-23
11914;14;4545;185.4;2019-01-20
11915;1;2438;360.0;2019-03-27
11916;16;4396;318.0;2019-12-22
11917;1;1053;200.0;2019-07-06
11918;5;5594;206.7;2019-11-03
11919;12;5128;294.3;2019-04-28
11920;18;9265;353.6;2019-04-22
11921;10;3139;123.5;2019-03-20
11922;11;2956;330.0;2017-07-04
11923;16;5847;214.0;2019-07-13
11924;14;7660;150.0;2019-12-24
11925;11;5666;261.9;2019-12-12
11926;15;8664;192.0;2019-05-11
11927;13;628;141.0;2018-09-16
11928;18;8668;165.6;2018-08-25
11929;3;6820;99.0;2019-11-16
11930;3;3871;220.0;2018-02-28
11931;10;3469;249.6;2019-07-17
11932;20;1790;376.0;2019-09-10
11933;10;6329;127.5;2019-10-26
11934;5;7037;205.5;2019-07-16
11935;17;1802;190.8;2018-09-09
11936;13;510;141.0;2019-10-30
11937;11;5203;588.0;2019-01-18
11938;14;1309;135.0;2019-11-29
11939;14;7249;125.6;2019-09-18
11940;20;6828;235.2;2019-12-27
11941;17;8750;140.4;2019-03-16
11942;12;5158;388.8;2019-03-02
11943;11;1742;256.5;2019-02-21
11944;13;8048;229.5;2017-10-06
11945;3;7864;91.0;2019-12-18
11946;15;992;194.4;2019-08-24
11947;5;492;163.8;2016-05-10
11948;12;6719;259.2;2019-12-27
11949;19;4434;247.2;2019-12-14
11950;20;7169;273.0;2019-11-18
11951;2;6204;240.0;2019-11-11
11952;9;8257;137.5;2016-10-09
11953;11;4230;636.0;2019-10-26
11954;3;8126;144.0;2019-01-19
11955;9;3456;122.5;2019-06-02
11956;7;8477;172.8;2017-06-26
11957;12;4625;423.0;2019-06-19
11958;12;5887;450.0;2019-08-17
11959;18;8228;318.0;2018-03-18
11960;17;5054;160.5;2019-09-11
11961;16;5141;190.0;2018-12-29
11962;14;3701;211.5;2019-01-13
11963;18;5168;188.0;2019-09-18
11964;20;2721;340.0;2017-11-26
11965;2;5932;200.0;2019-01-30
11966;16;9246;252.0;2019-04-04
11967;2;4406;273.0;2018-04-22
11968;8;1960;242.5;2017-06-13
11969;19;3063;270.0;2018-03-18
11970;13;431;240.8;2019-12-08
11971;7;449;192.6;2019-12-23
11972;10;4838;165.4;2018-08-15
11973;19;9714;249.6;2019-07-03
11974;7;1635;192.6;2017-06-15
11975;5;8020;132.6;2018-01-12
11976;9;9712;174.4;2019-11-30
11977;13;9284;192.6;2019-01-29
11978;11;1965;291.0;2017-05-20
11979;8;3578;306.0;2018-05-17
11980;1;8540;218.4;2018-06-05
11981;10;9793;254.8;2019-07-25
11982;4;15;110.0;2016-07-04
11983;15;6708;216.0;2019-09-03
11984;4;6784;160.5;2019-09-17
11985;3;8914;160.5;2018-01-09
11986;9;1510;195.0;2019-04-17
11987;3;2535;94.0;2017-11-08
11988;20;6009;190.0;2019-02-11
11989;11;5566;327.0;2018-10-27
11990;9;7206;109.1;2019-11-27
11991;14;4899;169.2;2019-02-09
11992;3;3469;104.0;2017-11-24
11993;1;7003;184.0;2019-10-14
11994;1;8490;180.0;2017-08-23
11995;2;252;206.0;2018-03-08
11996;12;1587;330.0;2018-04-21
11997;3;88;90.0;2016-01-24
11998;12;7199;561.0;2019-09-25
11999;20;3662;206.0;2019-03-20
12000;15;2306;206.0;2017-05-26
12001;9;1597;126.3;2019-09-26
12002;5;4378;221.0;2018-10-05
12003;3;1911;139.5;2017-07-22
12004;6;7937;234.0;2019-12-25
12005;2;5191;297.0;2019-02-06
12006;12;9923;546.0;2019-11-02
12007;15;3211;376.0;2019-07-03
12008;17;569;174.6;2019-01-06
12009;20;2071;252.0;2019-07-31
12010;13;1344;162.0;2017-04-09
12011;18;9565;259.2;2019-12-22
12012;2;6753;254.4;2019-11-22
12013;19;8210;312.8;2017-06-13
12014;12;5293;479.4;2018-11-26
12015;6;5726;265.0;2019-01-03
12016;5;2703;175.5;2018-02-11
12017;11;3521;490.5;2019-09-21
12018;7;9825;160.5;2019-12-20
12019;9;8187;198.8;2019-05-07
12020;1;8106;357.0;2017-10-20
12021;11;7396;558.0;2019-11-13
12022;18;8974;212.0;2018-10-15
12023;2;8708;220.8;2017-11-18
12024;20;3262;184.0;2018-04-12
12025;2;594;312.0;2018-12-12
12026;17;3673;141.0;2018-01-24
12027;8;9523;490.0;2019-02-02
12028;2;5214;216.0;2019-12-04
12029;18;5574;326.4;2019-02-01
12030;9;4702;206.3;2018-12-27
12031;20;1550;206.0;2017-08-24
12032;18;3343;329.8;2019-07-14
12033;12;6437;330.0;2019-10-31
12034;10;4020;185.3;2018-02-19
12035;19;2680;256.8;2018-07-08
12036;17;3922;139.5;2018-08-16
12037;13;4125;222.8;2018-05-10
12038;20;573;172.8;2018-10-27
12039;20;529;176.4;2017-10-26
12040;15;6031;300.0;2019-08-10
12041;18;5425;282.0;2019-11-09
12042;6;5456;291.0;2018-10-13
12043;16;2936;218.0;2018-07-28
12044;4;8580;165.0;2017-10-02
12045;5;1854;123.5;2019-07-05
12046;4;9181;91.8;2019-01-28
12047;18;9902;273.0;2019-12-31
12048;13;8851;159.0;2019-05-29
12049;6;9946;204.8;2019-12-30
12050;19;705;225.6;2019-07-19
12051;20;2682;216.0;2018-11-03
12052;5;8744;113.5;2019-06-06
12053;17;5823;288.0;2019-04-30
12054;16;3937;200.0;2018-06-19
12055;18;9325;216.0;2018-10-13
12056;2;3749;198.0;2018-05-06
12057;3;5090;194.0;2019-02-08
12058;12;2357;286.2;2019-07-08
12059;8;966;235.0;2017-10-28
12060;8;3184;270.0;2019-08-24
12061;11;3711;300.0;2018-10-20
12062;17;6582;297.0;2019-04-29
12063;1;212;216.0;2017-03-22
12064;6;7606;386.8;2019-12-10
12065;5;6767;159.1;2019-08-02
12066;9;2919;127.5;2018-09-28
12067;18;568;252.0;2017-12-20
12068;6;734;490.0;2017-06-10
12069;8;9785;275.0;2019-08-14
12070;17;3085;225.0;2018-09-27
12071;16;6446;276.0;2019-06-28
12072;4;8776;96.0;2018-04-12
12073;13;1646;171.0;2019-09-19
12074;19;6635;291.0;2019-06-09
12075;7;4061;255.0;2019-03-17
12076;4;9572;122.4;2019-03-05
12077;6;9029;306.0;2018-05-25
12078;2;7988;318.0;2019-12-31
12079;11;6770;309.0;2019-06-17
12080;6;7690;225.0;2019-11-10
12081;15;9758;242.4;2019-09-01
12082;5;9381;214.5;2019-12-04
12083;20;2798;225.6;2017-07-09
12084;14;9242;162.0;2018-09-27
12085;13;6531;185.4;2019-05-29
12086;20;9469;247.2;2019-09-05
12087;7;9429;213.8;2019-09-23
12088;2;1997;228.0;2018-10-07
12089;1;3040;282.0;2018-06-12
12090;20;5124;291.0;2019-02-16
12091;3;5274;103.0;2019-03-20
12092;7;2184;218.3;2019-10-10
12093;11;1669;273.0;2018-10-20
12094;8;65;475.0;2018-02-01
12095;11;1531;352.8;2019-04-04
12096;10;9278;191.1;2019-05-27
12097;18;5695;198.0;2019-02-26
12098;19;279;324.0;2019-05-10
12099;17;3802;135.0;2019-04-25
12100;3;4002;151.5;2019-02-02
12101;13;9186;176.4;2018-05-13
12102;5;400;124.8;2016-05-09
12103;3;8399;91.0;2018-08-27
12104;19;2819;200.0;2017-11-19
12105;17;4625;150.0;2019-10-07
12106;11;9299;276.0;2019-01-10
12107;16;959;196.2;2017-04-24
12108;11;4248;423.0;2019-03-31
12109;9;1719;126.3;2019-08-03
12110;5;5824;177.5;2019-01-21
12111;11;582;405.0;2019-01-22
12112;20;8476;202.0;2018-10-03
12113;14;814;153.0;2019-09-21
12114;13;7865;227.3;2019-12-25
12115;19;9740;186.0;2019-08-03
12116;6;1981;262.5;2019-02-24
12117;20;854;244.8;2018-04-16
12118;14;8329;163.5;2016-10-07
12119;14;8766;145.5;2017-10-09
12120;10;3107;280.8;2018-01-09
12121;12;4951;324.0;2019-08-19
12122;13;2349;154.5;2019-11-07
12123;16;3859;306.0;2018-10-13
12124;14;2845;160.5;2017-11-18
12125;10;6264;141.7;2019-03-11
12126;4;8651;96.0;2019-10-02
12127;10;9214;191.1;2018-07-21
12128;9;7601;231.6;2019-12-31
12129;16;3108;300.0;2018-01-31
12130;12;6376;436.5;2019-04-02
12131;4;7160;97.0;2019-08-17
12132;9;6932;122.5;2019-11-20
12133;19;5022;194.0;2019-03-31
12134;8;5908;247.5;2019-03-09
12135;10;4993;185.3;2018-12-17
12136;9;41;127.5;2017-06-05
12137;13;823;257.6;2017-06-14
12138;10;8468;121.7;2017-12-28
12139;13;3566;178.2;2018-08-27
12140;9;9190;145.5;2019-10-13
12141;12;5646;264.6;2019-04-23
12142;14;4682;211.5;2019-03-19
12143;7;643;148.5;2016-09-24
12144;7;6913;202.5;2019-12-12
12145;11;6376;300.0;2019-12-29
12146;8;6693;500.0;2019-06-11
12147;7;1523;154.5;2018-03-01
12148;4;6630;92.0;2019-08-25
12149;13;3949;242.3;2018-05-20
12150;12;1911;405.0;2017-11-04
12151;12;501;279.0;2018-10-14
12152;12;2984;436.5;2018-07-06
12153;11;6600;381.6;2019-06-02
12154;10;9020;136.5;2018-01-28
12155;1;9374;202.0;2019-03-12
12156;15;9093;216.0;2019-11-12
12157;18;257;327.0;2017-06-27
12158;15;8489;288.0;2018-01-06
12159;15;3366;210.0;2019-06-11
12160;10;2782;125.2;2019-02-02
12161;16;1037;254.4;2018-03-16
12162;16;501;252.0;2017-04-12
12163;19;620;237.6;2017-09-23
12164;15;2823;232.8;2018-03-13
12165;17;81;142.5;2017-07-03
12166;20;2945;216.0;2018-05-19
12167;12;8713;486.0;2018-02-05
12168;17;9222;156.0;2019-02-03
12169;2;2774;194.0;2019-05-25
12170;8;922;321.0;2019-02-17
12171;1;505;202.0;2016-05-18
12172;8;8629;231.8;2019-06-19
12173;17;2810;185.4;2018-09-19
12174;17;7087;139.5;2019-10-04
12175;11;2136;312.0;2017-11-20
12176;13;7312;154.5;2019-12-13
12177;12;6707;630.0;2019-08-06
12178;11;9038;441.0;2018-01-18
12179;7;7871;160.5;2019-12-21
12180;2;8861;196.0;2019-08-14
12181;15;5467;188.0;2018-11-24
12182;2;5998;340.0;2019-09-23
12183;3;224;93.6;2016-06-11
12184;14;3653;190.8;2019-12-22
12185;7;8754;198.0;2018-03-23
12186;14;2042;162.0;2019-08-18
12187;9;8729;267.5;2019-11-03
12188;14;9991;280.5;2019-12-21
12189;12;1149;423.0;2018-10-22
12190;19;7261;208.0;2019-10-14
12191;18;7577;165.6;2019-11-23
12192;8;4400;234.0;2019-01-10
12193;1;1515;180.0;2017-06-10
12194;7;1401;135.0;2019-11-30
12195;1;499;220.0;2017-04-05
12196;20;27;220.0;2017-06-17
12197;15;4176;188.0;2018-07-02
12198;10;6800;128.7;2019-11-13
12199;9;1117;136.5;2018-01-24
12200;15;7544;230.4;2019-11-04
12201;20;5024;194.0;2019-05-11
12202;9;8671;136.3;2019-11-27
12203;4;8353;95.0;2019-12-07
12204;4;2546;142.5;2019-02-06
12205;7;6542;174.6;2019-08-10
12206;7;1222;321.0;2017-08-25
12207;3;9454;106.0;2019-05-20
12208;5;7249;113.5;2019-10-02
12209;2;3199;247.2;2019-01-09
12210;15;7444;303.0;2019-10-25
12211;11;7604;324.0;2019-11-24
12212;15;1571;294.0;2019-05-26
12213;7;2734;144.0;2018-02-18
12214;15;9010;210.0;2018-10-08
12215;15;7404;172.8;2019-12-16
12216;20;1007;244.8;2016-08-08
12217;17;9409;156.0;2019-08-25
12218;3;63;92.0;2016-04-23
12219;10;8608;140.4;2018-05-23
12220;4;4086;93.0;2019-05-15
12221;16;2490;353.6;2018-02-23
12222;6;5552;230.0;2019-09-12
12223;20;8498;237.6;2018-09-23
12224;14;2317;216.0;2018-04-03
12225;2;6941;204.0;2019-10-29
12226;19;217;196.0;2019-08-07
12227;19;3096;190.0;2017-10-27
12228;16;9421;370.6;2019-09-13
12229;6;3561;309.0;2018-11-12
12230;16;9220;225.6;2019-02-25
12231;11;555;630.0;2019-06-27
12232;7;4675;136.5;2018-10-24
12233;11;2703;327.0;2018-10-08
12234;17;5063;150.0;2018-10-30
12235;9;3405;117.5;2017-12-07
12236;18;7269;180.0;2019-11-19
12237;6;9053;276.0;2019-10-15
12238;13;8534;194.4;2017-02-04
12239;1;2008;254.4;2018-01-18
12240;15;4722;169.2;2019-02-20
12241;9;4974;201.9;2018-12-29
12242;15;3007;306.0;2018-01-03
12243;8;8535;247.5;2017-01-31
12244;1;8608;306.0;2019-08-31
12245;6;6418;255.0;2019-12-29
12246;19;2760;196.0;2019-12-07
12247;16;9299;218.0;2019-02-11
12248;17;5110;135.0;2018-10-30
12249;9;8525;123.8;2019-07-01
12250;16;5780;190.0;2019-05-28
12251;3;3486;150.0;2017-12-16
12252;15;6260;214.0;2019-08-20
12253;10;7667;171.6;2019-12-15
12254;7;726;220.5;2016-10-10
12255;18;7922;216.0;2019-12-22
12256;7;83;225.0;2019-05-10
12257;7;2937;162.0;2019-08-26
12258;6;5922;459.0;2019-11-17
12259;7;833;142.5;2019-02-22
12260;1;4374;252.0;2019-03-31
12261;15;2862;194.0;2019-11-16
12262;14;5387;160.5;2018-10-29
12263;4;2364;158.1;2019-08-01
12264;18;9288;300.0;2019-05-02
12265;16;2426;198.0;2017-12-20
12266;14;3346;213.8;2018-09-10
12267;6;5948;237.5;2019-08-31
12268;20;8565;220.0;2019-09-01
12269;6;1482;530.0;2018-10-30
12270;10;3906;159.1;2018-03-12
12271;20;2634;306.0;2019-12-12
12272;4;7812;141.0;2019-12-02
12273;1;7998;216.0;2019-12-30
12274;20;7064;242.4;2019-07-20
12275;7;9859;139.1;2019-11-23
12276;20;983;176.4;2019-07-28
12277;8;8707;262.5;2018-04-30
12278;16;5703;181.8;2019-11-30
12279;16;7502;336.6;2019-10-21
12280;6;2973;245.0;2018-01-03
12281;4;5263;95.0;2019-01-11
12282;20;751;244.8;2017-03-24
12283;11;6153;285.0;2019-09-17
12284;17;7065;260.1;2019-10-26
12285;9;6205;227.5;2019-04-22
12286;15;3315;198.0;2018-07-09
12287;7;7364;196.2;2019-10-08
12288;10;847;165.4;2017-03-22
12289;13;3718;157.5;2018-10-25
12290;4;3262;138.0;2017-11-09
12291;4;904;160.5;2019-01-20
12292;9;3222;187.5;2018-09-24
12293;1;9496;216.0;2019-04-13
12294;10;3467;206.7;2018-04-02
12295;7;1576;211.5;2017-11-26
12296;8;8060;275.0;2018-05-08
12297;16;5825;214.0;2019-07-03
12298;14;7729;157.5;2019-12-17
12299;18;7024;237.6;2019-08-05
12300;5;7236;122.2;2019-10-13
12301;1;6445;198.0;2019-12-27
12302;2;8237;200.0;2019-11-04
12303;8;8293;260.0;2018-06-18
12304;8;6838;225.0;2019-09-09
12305;7;6695;185.4;2019-09-15
12306;4;5382;101.0;2019-06-23
12307;18;7047;163.8;2019-12-27
12308;2;5599;306.0;2019-01-29
12309;15;3978;194.0;2018-03-24
12310;11;8692;338.4;2019-05-31
12311;14;6805;163.5;2019-09-29
12312;20;3841;297.0;2019-04-13
12313;10;7719;152.9;2019-11-30
12314;1;2726;346.8;2018-05-01
12315;3;720;204.0;2017-06-09
12316;4;4586;136.5;2019-06-29
12317;9;2578;116.3;2018-12-19
12318;19;5880;315.0;2018-12-20
12319;1;5143;372.0;2019-05-19
12320;15;5766;192.0;2019-09-13
12321;20;9944;200.0;2019-12-19
12322;17;3198;172.8;2018-09-09
12323;7;6404;174.6;2019-08-04
12324;17;4238;187.2;2019-07-26
12325;10;597;146.6;2016-04-26
12326;18;6575;388.0;2019-11-04
12327;14;8125;178.2;2018-04-28
12328;8;7241;232.5;2019-09-23
12329;12;5520;303.0;2019-11-18
12330;14;6944;207.0;2019-10-09
12331;8;7698;252.5;2019-12-30
12332;8;7218;260.0;2019-11-25
12333;17;3083;140.4;2017-09-16
12334;16;3594;232.8;2018-07-22
12335;15;3543;273.0;2019-04-08
12336;18;9019;244.8;2019-11-20
12337;10;8053;204.8;2019-11-17
12338;11;4847;352.8;2019-10-30
12339;3;9242;117.6;2019-12-20
12340;3;6466;145.5;2019-07-20
12341;10;1979;122.2;2018-07-25
12342;18;3221;188.0;2019-07-02
12343;11;6699;327.0;2019-06-12
12344;20;6974;178.2;2019-12-15
12345;19;5163;184.0;2019-11-26
12346;1;5441;259.2;2018-12-27
12347;14;8148;145.5;2017-06-23
12348;20;8739;181.8;2018-12-12
12349;16;7473;336.6;2019-11-22
12350;15;4397;172.8;2019-09-10
12351;3;5958;93.0;2019-01-04
12352;3;4907;171.7;2019-01-30
12353;19;9085;242.4;2019-12-21
12354;16;5839;254.4;2019-04-25
12355;13;9992;151.5;2019-12-24
12356;1;3099;273.0;2018-03-04
12357;3;2441;108.0;2018-07-07
12358;20;7270;165.6;2019-12-05
12359;11;4547;370.8;2019-10-07
12360;6;6671;356.3;2019-11-12
12361;13;3613;139.5;2019-04-03
12362;19;313;180.0;2019-06-19
12363;5;825;119.6;2019-06-04
12364;3;6173;165.0;2019-06-21
12365;5;4614;179.4;2019-04-10
12366;1;832;208.0;2017-04-15
12367;2;6266;208.0;2019-11-06
12368;14;5627;213.8;2019-06-10
12369;1;8241;196.2;2018-04-07
12370;1;2659;208.0;2019-04-14
12371;6;9143;247.5;2019-12-18
12372;17;8424;162.0;2018-12-07
12373;10;3496;127.4;2019-04-30
12374;11;2193;396.0;2019-04-22
12375;5;5320;120.5;2018-10-04
12376;7;1929;141.8;2018-03-04
12377;4;2774;96.0;2018-01-12
12378;4;943;93.6;2017-10-28
12379;2;4255;187.2;2019-09-11
12380;17;8208;190.8;2017-11-20
12381;16;1646;220.0;2018-07-16
12382;11;2144;450.0;2019-04-13
12383;14;2971;236.3;2018-04-22
12384;6;663;225.0;2017-12-29
12385;11;8284;285.0;2017-06-10
12386;11;5889;486.0;2019-08-04
12387;2;13;223.2;2016-01-18
12388;15;2864;190.0;2019-08-26
12389;7;2368;303.0;2018-04-07
12390;12;4587;363.6;2018-11-30
12391;14;6194;245.3;2019-12-21
12392;12;6322;427.5;2019-05-02
12393;12;2671;294.0;2019-12-01
12394;1;6316;188.0;2019-11-01
12395;16;5323;330.0;2018-10-19
12396;11;8588;469.2;2019-12-27
12397;11;8390;297.0;2019-01-06
12398;12;9725;472.5;2019-12-05
12399;16;6042;252.0;2019-02-02
12400;15;1649;194.0;2016-12-30
12401;20;1715;273.0;2018-06-03
12402;20;7997;192.0;2020-01-01
12403;16;5407;309.0;2019-04-29
12404;5;3362;183.3;2019-11-09
12405;15;8526;324.0;2017-04-17
12406;12;3149;345.6;2017-12-22
12407;13;5908;249.9;2019-02-26
12408;5;1347;198.9;2017-01-11
12409;6;8878;209.3;2018-09-24
12410;19;4408;180.0;2019-11-18
12411;17;246;160.5;2016-07-17
12412;8;9699;270.0;2019-11-28
12413;20;2170;276.0;2019-04-02
12414;7;6024;157.5;2019-02-08
12415;19;2388;187.2;2019-08-29
12416;16;3658;228.0;2019-07-11
12417;8;9717;257.5;2019-12-22
12418;2;590;212.0;2018-07-26
12419;15;9155;270.0;2018-12-04
12420;2;6436;206.0;2019-11-27
12421;9;3204;126.3;2018-07-07
12422;17;3538;165.0;2019-10-18
12423;14;3929;135.0;2018-06-30
12424;16;5325;188.0;2019-10-30
12425;5;9212;130.0;2018-11-14
12426;13;3647;225.0;2018-02-03
12427;4;2932;96.0;2018-06-11
12428;12;1365;282.0;2016-12-26
12429;6;8381;265.0;2017-10-03
12430;13;1585;172.8;2019-11-20
12431;11;4969;324.0;2019-12-25
12432;2;7948;324.0;2020-01-01
12433;17;2836;156.0;2018-09-13
12434;14;6257;145.5;2019-08-26
12435;8;7536;337.5;2019-11-15
12436;15;8944;182.0;2018-02-28
12437;11;6963;275.4;2019-08-10
12438;6;4046;345.0;2018-12-03
12439;20;5754;321.0;2019-07-20
12440;7;6234;209.3;2019-05-19
